Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Center,Forward,Guard,All Star,Total All Star,MVP,Rookie of Year,DPOY,6th man of Year,Most Improved,Finals MVP,Total MVP,Total Rookie of Year,Total DPOY,Total 6th man of Year,Total Most Improved,Total Finals MVP,All NBA 1st Team,All NBA 2nd Team,All NBA 3rd Team,Total All NBA 1st Team,Total All NBA 2nd Team,Total All NBA 3rd Team,All Rookie 1st Team,All Rookie 2nd Team,Total All Rookie 1st Team,Total All Rookie 2nd Team,All Defensive 1st Team,All Defensive 2nd Team,Total All Defensive 1st Team,Total All Defensive 2nd Team,Pick,Draft Year,YOS,New Team,Salary,Salary Cap,% of Cap
Rajon Rondo,31.0,NOP,65.0,63.0,26.2,3.6,7.6,0.46799999999999997,0.8,2.3,0.33299999999999996,2.8,5.3,0.526,0.518,0.4,0.7,0.5429999999999999,0.5,3.6,4.0,8.2,1.1,0.2,2.3,1.8,8.3,2018,15.3,0.522,0.304,0.09300000000000001,2.0,14.2,8.4,42.2,2.0,0.5,22.7,16.9,1.9,1.7,3.6,0.10099999999999999,0.0,-0.4,-0.3,0.7,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,2006.0,12.0,LAL,9000000,101869000.0,8.8
Gerald Green,32.0,HOU,41.0,2.0,22.7,4.1,10.1,0.40700000000000003,2.7,7.3,0.369,1.4,2.8,0.504,0.54,1.2,1.5,0.85,0.4,2.9,3.2,0.6,0.6,0.4,0.8,2.1,12.1,2018,14.1,0.5660000000000001,0.722,0.145,1.8,14.2,8.1,4.3,1.3,1.4,6.6,22.4,1.0,1.0,2.1,0.107,1.0,-0.8,0.3,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2005.0,13.0,HOU,1512601,101869000.0,1.5
Daniel Hamilton,22.0,OKC,6.0,0.0,4.7,0.8,1.8,0.455,0.3,0.8,0.4,0.5,1.0,0.5,0.545,0.0,0.0,0.0,0.0,0.8,0.8,1.3,0.2,0.0,0.3,0.3,2.0,2018,18.2,0.545,0.455,0.0,0.0,20.5,9.9,44.2,1.8,0.0,15.4,19.9,0.1,0.0,0.1,0.16899999999999998,1.0,1.3,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2016.0,2.0,ATL,1349383,101869000.0,1.3
Montrezl Harrell,24.0,LAC,76.0,3.0,17.0,4.6,7.2,0.635,0.0,0.1,0.14300000000000002,4.6,7.1,0.6409999999999999,0.636,1.8,2.9,0.626,1.4,2.7,4.0,1.0,0.5,0.7,0.9,1.9,11.0,2018,24.7,0.647,0.013000000000000001,0.405,8.9,17.0,13.0,10.1,1.4,3.4,9.5,23.8,4.3,1.3,5.5,0.205,3.1,0.2,3.3,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2015.0,3.0,LAC,6000000,101869000.0,5.9
Devin Harris,34.0,DEN,71.0,1.0,18.9,2.6,6.4,0.41200000000000003,1.1,3.2,0.348,1.5,3.2,0.47600000000000003,0.499,2.0,2.4,0.835,0.2,1.6,1.8,2.1,0.7,0.2,1.1,2.2,8.4,2018,13.0,0.563,0.5,0.374,1.0,9.8,5.3,16.9,1.8,0.8,12.6,20.2,1.6,0.9,2.5,0.08900000000000001,-1.5,-0.3,-1.8,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2004.0,14.0,DAL,2393887,101869000.0,2.3
Mario Hezonja,22.0,ORL,75.0,30.0,22.1,3.6,8.2,0.442,1.2,3.6,0.337,2.4,4.7,0.523,0.515,1.1,1.4,0.8190000000000001,0.5,3.2,3.7,1.4,1.1,0.4,1.1,1.8,9.6,2018,13.7,0.544,0.433,0.17,2.7,16.1,9.3,10.0,2.4,1.5,11.5,19.9,0.5,1.8,2.3,0.066,-0.9,0.4,-0.5,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2015.0,3.0,NYK,6500000,101869000.0,6.4
Udonis Haslem,37.0,MIA,14.0,0.0,5.1,0.2,1.1,0.2,0.1,0.6,0.125,0.1,0.5,0.28600000000000003,0.233,0.1,0.1,0.5,0.2,0.5,0.7,0.4,0.0,0.1,0.1,0.2,0.6,2018,1.8,0.252,0.5329999999999999,0.133,4.7,10.9,7.8,9.2,0.0,2.4,11.2,11.1,-0.1,0.1,-0.1,-0.059000000000000004,-5.9,-1.8,-7.7,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,MIA,2393887,101869000.0,2.3
Yogi Ferrell,24.0,DAL,82.0,21.0,27.8,3.8,8.9,0.426,1.6,4.4,0.373,2.2,4.5,0.47700000000000004,0.518,1.0,1.3,0.7959999999999999,0.3,2.7,3.0,2.5,0.8,0.1,1.0,1.9,10.2,2018,11.4,0.54,0.49200000000000005,0.141,1.2,11.2,6.1,13.5,1.4,0.4,9.1,17.0,1.5,1.5,3.0,0.064,-1.3,0.0,-1.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,SAC,3000000,101869000.0,2.9
Derrick Rose,29.0,MIN,25.0,7.0,16.8,3.2,7.4,0.435,0.3,1.2,0.233,3.0,6.2,0.474,0.45399999999999996,1.6,1.8,0.87,0.5,0.9,1.4,1.5,0.3,0.2,1.4,0.6,8.4,2018,11.5,0.507,0.161,0.247,3.5,5.8,4.7,13.6,0.8,0.8,14.5,25.4,-0.2,0.1,-0.2,-0.018000000000000002,-2.1,-3.3,-5.4,-0.4,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,10.0,MIN,2176260,101869000.0,2.1
Bryn Forbes,24.0,SAS,80.0,12.0,19.0,2.6,6.2,0.42100000000000004,1.1,2.9,0.39,1.5,3.4,0.446,0.51,0.6,0.9,0.667,0.2,1.2,1.4,1.0,0.4,0.0,0.5,1.4,6.9,2018,9.1,0.525,0.45899999999999996,0.145,0.9,7.2,4.0,7.8,0.9,0.1,6.5,16.7,0.8,1.3,2.1,0.067,-2.5,-0.6,-3.1,-0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,SAS,3125000,101869000.0,3.1
Tim Frazier,27.0,WAS,59.0,11.0,14.2,1.2,2.9,0.395,0.3,0.9,0.304,0.9,2.0,0.44,0.445,0.4,0.5,0.767,0.3,1.6,1.9,3.3,0.8,0.1,1.0,1.6,3.0,2018,11.3,0.475,0.326,0.174,2.4,13.1,7.8,31.1,2.8,0.7,23.5,12.8,0.4,1.0,1.4,0.08,-2.8,1.8,-0.9,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,MIL,1832107,101869000.0,1.8
Treveon Graham,24.0,CHO,63.0,2.0,16.7,1.5,3.5,0.434,0.6,1.5,0.41200000000000003,0.9,2.0,0.452,0.525,0.7,0.9,0.695,0.7,1.3,1.9,0.9,0.5,0.0,0.4,1.7,4.3,2018,9.0,0.5529999999999999,0.439,0.267,4.3,8.3,6.2,7.8,1.5,0.2,9.9,11.3,1.1,0.7,1.8,0.08,-2.8,0.1,-2.7,-0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,BRK,1512601,101869000.0,1.5
JJ Redick,33.0,PHI,70.0,70.0,30.2,5.8,12.6,0.46,2.8,6.6,0.42,3.0,6.0,0.504,0.569,2.8,3.1,0.904,0.1,2.4,2.5,3.0,0.5,0.1,1.5,1.8,17.1,2018,15.9,0.614,0.523,0.248,0.5,8.3,4.5,15.1,0.8,0.2,9.6,21.7,4.8,1.8,6.6,0.15,2.2,-1.1,1.1,1.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,PHI,12250000,101869000.0,12.0
Paul George,27.0,OKC,79.0,79.0,36.6,7.3,17.0,0.43,3.1,7.7,0.401,4.2,9.3,0.45399999999999996,0.521,4.3,5.2,0.8220000000000001,0.9,4.7,5.7,3.3,2.0,0.5,2.7,2.9,21.9,2018,18.7,0.57,0.45399999999999996,0.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,5.0,3.9,8.9,0.147,2.3,0.6,2.9,3.6,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,10.0,2010.0,8.0,OKC,30560700,101869000.0,30.0
Joe Harris,26.0,BRK,78.0,14.0,25.3,3.9,8.0,0.491,1.9,4.6,0.419,2.0,3.4,0.589,0.612,1.1,1.3,0.8270000000000001,0.7,2.7,3.3,1.6,0.4,0.3,1.2,2.0,10.8,2018,13.3,0.634,0.5760000000000001,0.16699999999999998,2.7,11.3,7.0,10.2,0.9,0.8,12.0,16.6,3.0,0.9,4.0,0.09699999999999999,0.7,-0.6,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2014.0,4.0,BRK,8333333,101869000.0,8.2
Rudy Gay,31.0,SAS,57.0,6.0,21.6,4.4,9.4,0.47100000000000003,0.6,2.1,0.314,3.8,7.4,0.516,0.506,2.0,2.5,0.772,1.3,3.8,5.1,1.3,0.8,0.7,1.4,1.7,11.5,2018,18.0,0.545,0.22,0.27,6.8,19.5,13.1,9.8,1.9,2.6,11.5,24.6,1.0,2.1,3.1,0.122,0.2,0.6,0.8,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,12.0,SAS,10087200,101869000.0,9.9
DeAndre Jordan,29.0,LAC,77.0,77.0,31.5,4.8,7.5,0.645,0.0,0.0,0.0,4.8,7.5,0.645,0.645,2.4,4.1,0.58,4.3,10.9,15.2,1.5,0.5,0.9,1.8,2.6,12.0,2018,20.2,0.648,0.0,0.54,15.1,37.6,26.5,7.1,0.8,2.4,16.1,15.2,6.0,3.4,9.4,0.18600000000000003,1.7,-0.3,1.4,2.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,2008.0,10.0,DAL,22897200,101869000.0,22.5
Jerami Grant,23.0,OKC,81.0,1.0,20.3,3.0,5.6,0.535,0.4,1.4,0.29100000000000004,2.6,4.3,0.613,0.57,2.0,3.0,0.675,1.1,2.9,3.9,0.7,0.4,1.0,0.7,1.9,8.4,2018,16.2,0.607,0.24100000000000002,0.526,5.6,16.3,10.7,5.1,0.9,4.2,8.8,16.0,3.5,1.9,5.4,0.156,0.0,0.3,0.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2014.0,4.0,OKC,8333333,101869000.0,8.2
Raymond Felton,33.0,OKC,82.0,2.0,16.6,2.7,6.7,0.406,1.0,2.8,0.35200000000000004,1.7,3.9,0.444,0.479,0.4,0.5,0.818,0.3,1.6,1.9,2.5,0.6,0.2,0.9,1.1,6.9,2018,13.0,0.494,0.41700000000000004,0.08,2.0,11.0,6.3,22.5,1.8,1.1,11.7,20.4,0.9,1.3,2.2,0.078,-0.3,-0.3,-0.6,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2005.0,13.0,OKC,2393887,101869000.0,2.3
Jonas Jerebko,30.0,UTA,74.0,19.0,15.3,2.1,4.6,0.466,0.9,2.1,0.414,1.3,2.5,0.511,0.562,0.6,0.8,0.807,0.7,2.6,3.3,0.6,0.3,0.2,0.4,1.7,5.8,2018,13.2,0.586,0.46,0.16699999999999998,5.4,19.1,12.3,5.7,1.1,0.9,6.9,15.6,1.8,1.6,3.4,0.14400000000000002,-0.4,0.4,0.1,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,2009.0,9.0,GSW,2165481,101869000.0,2.1
Derrick Jones Jr,20.0,MIA,20.0,8.0,12.3,1.1,2.7,0.396,0.2,0.9,0.16699999999999998,0.9,1.8,0.514,0.425,0.8,1.2,0.667,1.1,0.9,1.9,0.5,0.2,0.7,0.4,1.2,3.1,2018,10.1,0.48,0.34,0.45299999999999996,9.6,7.8,8.7,5.1,0.8,4.4,9.9,12.8,0.1,0.2,0.4,0.075,-2.9,0.2,-2.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,MIA,1512601,101869000.0,1.5
Amir Johnson,30.0,PHI,74.0,18.0,15.8,1.9,3.5,0.5379999999999999,0.1,0.4,0.313,1.8,3.1,0.57,0.5579999999999999,0.7,1.1,0.612,1.7,2.8,4.5,1.6,0.6,0.6,0.7,2.6,4.6,2018,14.9,0.575,0.12300000000000001,0.327,11.8,18.3,15.2,13.9,1.8,3.1,15.6,12.8,2.1,2.0,4.1,0.16899999999999998,-1.2,2.2,1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2005.0,13.0,PHI,2393887,101869000.0,2.3
Nikola Jokic,22.0,DEN,75.0,73.0,32.6,6.7,13.5,0.499,1.5,3.7,0.396,5.2,9.7,0.5379999999999999,0.5539999999999999,3.5,4.2,0.85,2.6,8.1,10.7,6.1,1.2,0.8,2.8,2.8,18.5,2018,24.4,0.603,0.27699999999999997,0.31,9.0,27.9,18.5,29.6,1.8,2.1,15.5,24.2,7.8,2.9,10.7,0.21100000000000002,5.3,1.6,6.9,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,2014.0,4.0,DEN,25467250,101869000.0,25.0
Trevor Ariza,32.0,HOU,67.0,67.0,33.9,4.0,9.7,0.41200000000000003,2.5,6.9,0.368,1.5,2.8,0.519,0.542,1.1,1.3,0.8540000000000001,0.5,3.9,4.4,1.6,1.5,0.2,0.8,2.0,11.7,2018,11.8,0.5670000000000001,0.71,0.13699999999999998,1.7,12.9,7.3,6.8,2.1,0.5,7.0,14.4,2.6,2.8,5.3,0.113,0.0,0.7,0.7,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2004.0,14.0,PHO,15000000,101869000.0,14.7
Rodney Hood,25.0,CLE,60.0,23.0,26.9,5.4,12.5,0.429,2.1,5.6,0.381,3.3,7.0,0.467,0.513,1.9,2.2,0.86,0.4,2.4,2.8,1.6,0.8,0.2,1.2,1.8,14.7,2018,14.3,0.546,0.44299999999999995,0.172,1.6,9.9,5.8,9.7,1.4,0.6,8.0,24.3,1.2,1.5,2.7,0.081,0.8,-0.9,-0.1,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2014.0,4.0,CLE,3472887,101869000.0,3.4
Danuel House,24.0,PHO,23.0,3.0,17.5,2.4,5.6,0.434,0.7,2.5,0.259,1.8,3.1,0.5770000000000001,0.49200000000000005,1.1,1.3,0.8059999999999999,0.6,2.7,3.3,1.1,0.3,0.3,0.5,1.0,6.6,2018,12.4,0.5329999999999999,0.45,0.24,3.4,17.0,10.1,9.4,0.8,1.2,7.2,16.2,0.4,0.1,0.6,0.066,-0.8,-0.8,-1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,GSW,247827,101869000.0,0.2
Dwight Howard,32.0,CHO,81.0,81.0,30.4,6.2,11.2,0.555,0.0,0.1,0.14300000000000002,6.2,11.2,0.5589999999999999,0.556,4.1,7.2,0.574,3.1,9.3,12.5,1.3,0.6,1.6,2.6,3.1,16.6,2018,20.5,0.5770000000000001,0.008,0.639,11.0,33.8,22.2,7.1,1.0,4.4,15.1,24.2,2.9,3.9,6.8,0.132,-0.3,0.1,-0.1,1.2,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2004.0,14.0,WAS,24256725,101869000.0,23.8
RJ Hunter,24.0,HOU,5.0,1.0,9.0,1.4,4.0,0.35,0.6,2.8,0.214,0.8,1.2,0.667,0.425,0.4,0.4,1.0,0.0,1.0,1.0,0.6,0.6,0.0,0.4,1.4,3.8,2018,8.5,0.455,0.7,0.1,0.0,12.4,6.3,10.3,3.3,0.0,8.7,22.5,0.0,0.1,0.0,0.022000000000000002,-5.2,1.9,-3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,ATL,77250,101869000.0,0.1
Ersan Ilyasova,30.0,PHI,69.0,43.0,25.1,4.0,8.9,0.452,1.3,3.7,0.36,2.7,5.2,0.517,0.526,1.5,2.0,0.778,1.7,4.2,5.9,1.3,0.9,0.4,1.0,2.3,10.9,2018,14.9,0.5579999999999999,0.413,0.22,7.6,18.0,12.9,7.9,1.7,1.3,9.7,18.7,2.2,1.9,4.0,0.11199999999999999,-0.2,-0.4,-0.6,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2005.0,13.0,MIL,7000000,101869000.0,6.9
LeBron James,33.0,CLE,82.0,82.0,36.9,10.5,19.3,0.542,1.8,5.0,0.36700000000000005,8.6,14.3,0.603,0.59,4.7,6.5,0.731,1.2,7.5,8.6,9.1,1.4,0.9,4.2,1.7,27.5,2018,28.6,0.621,0.257,0.336,3.7,22.3,13.1,44.4,1.9,2.0,16.1,31.6,11.0,3.0,14.0,0.221,7.3,1.4,8.7,8.2,0.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,2003.0,15.0,LAL,35654150,101869000.0,35.0
Derrick Favors,26.0,UTA,77.0,77.0,28.0,5.1,9.1,0.563,0.2,0.8,0.222,4.9,8.3,0.596,0.573,1.8,2.8,0.6509999999999999,2.6,4.6,7.2,1.3,0.7,1.1,1.1,2.1,12.3,2018,18.8,0.593,0.09,0.306,10.6,18.5,14.6,7.8,1.3,3.2,9.9,18.5,4.5,3.5,8.0,0.179,0.9,0.7,1.5,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2010.0,8.0,UTA,16900000,101869000.0,16.6
Noah Vonleh,22.0,CHI,54.0,16.0,16.2,1.9,4.3,0.444,0.4,1.2,0.303,1.6,3.1,0.5,0.48700000000000004,0.7,1.1,0.621,1.3,4.5,5.8,0.6,0.4,0.3,0.6,1.3,4.9,2018,12.8,0.509,0.282,0.248,8.5,30.2,19.2,5.7,1.1,1.6,10.7,14.5,0.5,1.2,1.6,0.09,-1.1,-0.2,-1.3,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2014.0,4.0,NYK,1621415,101869000.0,1.6
Anthony Tolliver,32.0,DET,79.0,14.0,22.2,2.8,6.0,0.46399999999999997,2.0,4.6,0.436,0.8,1.4,0.561,0.632,1.3,1.7,0.797,0.6,2.4,3.1,1.1,0.4,0.3,0.7,1.8,8.9,2018,13.9,0.6629999999999999,0.773,0.282,3.1,12.3,7.6,7.5,0.9,1.1,9.9,14.8,3.8,1.5,5.3,0.146,1.2,-0.3,0.9,1.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,MIN,5750000,101869000.0,5.6
Tyler Ulis,22.0,PHO,71.0,43.0,23.4,3.0,7.8,0.38799999999999996,0.6,2.1,0.28800000000000003,2.4,5.7,0.425,0.426,1.2,1.4,0.8320000000000001,0.3,1.5,1.8,4.4,1.0,0.1,1.8,1.7,7.8,2018,10.1,0.465,0.265,0.183,1.5,6.8,4.1,28.0,2.0,0.3,17.6,18.5,-0.7,0.5,-0.2,-0.006,-3.0,-1.4,-4.4,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2016.0,2.0,GSW,77250,101869000.0,0.1
Fred VanVleet,23.0,TOR,76.0,0.0,20.0,3.1,7.2,0.426,1.4,3.4,0.414,1.6,3.7,0.43700000000000006,0.525,1.1,1.3,0.8320000000000001,0.3,2.1,2.4,3.2,0.9,0.3,1.0,1.7,8.6,2018,15.9,0.556,0.479,0.185,1.9,11.5,6.8,22.8,2.2,1.0,11.2,19.1,2.7,2.0,4.7,0.149,1.4,1.0,2.4,1.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,TOR,8653847,101869000.0,8.5
James Ennis,27.0,DET,72.0,22.0,22.3,2.5,5.3,0.474,0.7,2.1,0.33299999999999996,1.8,3.2,0.5670000000000001,0.54,1.3,1.6,0.836,1.0,2.1,3.1,1.0,0.7,0.3,0.8,1.9,7.1,2018,11.6,0.588,0.39799999999999996,0.302,5.1,11.0,8.0,6.6,1.5,1.0,11.4,13.7,2.0,1.1,3.1,0.092,-1.1,-0.1,-1.2,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2013.0,5.0,HOU,1621415,101869000.0,1.6
Marcus Smart,23.0,BOS,54.0,11.0,29.9,3.5,9.5,0.36700000000000005,1.4,4.6,0.301,2.1,4.9,0.429,0.44,1.8,2.5,0.7290000000000001,0.8,2.7,3.5,4.8,1.3,0.4,2.4,2.5,10.2,2018,10.8,0.479,0.483,0.258,3.0,9.8,6.4,23.7,2.2,1.2,18.4,19.4,-0.6,2.5,1.9,0.055999999999999994,-2.1,1.0,-1.2,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2014.0,4.0,BOS,11160716,101869000.0,11.0
